name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
2020 Ford Ranger SuperCrew,2020,Ford,Ranger SuperCrew,Gray,//cdnblob.fastly.carvana.io/2002234272/post-large/normalized/zoomcrop/2002234272-edc-02.jpg,Ford,"Used 2020 Ford Ranger SuperCrew XLT 5 ft with 23845 miles - $31,590",23845,2002234272,1FTER4EH8LLA23496,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2656269'}",
2020 BMW X5,2020,BMW,X5,Gray,//cdnblob.fastly.carvana.io/2002270543/post-large/normalized/zoomcrop/2002270543-edc-02.jpg,BMW,"Used 2020 BMW X5 sDrive40i with 29105 miles - $48,590",29105,2002270543,5UXCR4C00LLT19454,"{'@type': 'Offer', 'price': 48590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2678437'}",
2020 MAZDA MX-5 Miata RF,2020,MAZDA,MX-5 Miata RF,Gray,//cdnblob.fastly.carvana.io/2002271240/post-large/normalized/zoomcrop/2002271240-edc-02.jpg,MAZDA,"Used 2020 MAZDA MX-5 Miata RF Grand Touring with 8322 miles - $31,590",8322,2002271240,JM1NDAM76L0410409,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2677538'}",
2022 Ford Expedition MAX,2022,Ford,Expedition MAX,Black,//cdnblob.fastly.carvana.io/2002265023/post-large/normalized/zoomcrop/2002265023-edc-02.jpg,Ford,"Used 2022 Ford Expedition MAX Limited with 6647 miles - $70,990",6647,2002265023,1FMJK2ATXNEA02962,"{'@type': 'Offer', 'price': 70990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676042'}",
2022 Ford Maverick,2022,Ford,Maverick,Gray,//cdnblob.fastly.carvana.io/2002318001/post-large/normalized/zoomcrop/2002318001-edc-02.jpg,Ford,"Used 2022 Ford Maverick XLT SuperCrew 4 1/2 ft with 61 miles - $41,990",61,2002318001,3FTTW8F90NRA76003,"{'@type': 'Offer', 'price': 41990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699350'}",
2023 Chevrolet Trailblazer,2023,Chevrolet,Trailblazer,Gray,//cdnblob.fastly.carvana.io/2002314522/post-large/normalized/zoomcrop/2002314522-edc-02.jpg,Chevrolet,"Used 2023 Chevrolet Trailblazer RS with 48 miles - $34,590",48,2002314522,KL79MTSL8PB101318,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699959'}",
2022 Toyota Sienna,2022,Toyota,Sienna,Red,//cdnblob.fastly.carvana.io/2002315747/post-large/normalized/zoomcrop/2002315747-edc-02.jpg,Toyota,"Used 2022 Toyota Sienna LE with 7038 miles - $46,990",7038,2002315747,5TDKSKFCXNS070741,"{'@type': 'Offer', 'price': 46990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2710451'}",
2020 Toyota Tacoma Double Cab,2020,Toyota,Tacoma Double Cab,Black,//cdnblob.fastly.carvana.io/2002327213/post-large/normalized/zoomcrop/2002327213-edc-02.jpg,Toyota,"Used 2020 Toyota Tacoma Double Cab SR5 5 ft with 20767 miles - $38,590",20767,2002327213,3TMCZ5AN7LM335509,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704922'}",
2022 Toyota Tacoma Access Cab,2022,Toyota,Tacoma Access Cab,White,//cdnblob.fastly.carvana.io/2002307168/post-large/normalized/zoomcrop/2002307168-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Access Cab SR 6 ft with 4614 miles - $33,590",4614,2002307168,3TYRX5GN8NT051689,"{'@type': 'Offer', 'price': 33590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707778'}",
2020 Buick Envision,2020,Buick,Envision,Black,//cdnblob.fastly.carvana.io/2002319529/post-large/normalized/zoomcrop/2002319529-edc-02.jpg,Buick,"Used 2020 Buick Envision Preferred with 13045 miles - $28,590",13045,2002319529,LRBFXBSA5LD183172,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700064'}",
2019 Cadillac CTS,2019,Cadillac,CTS,Red,//cdnblob.fastly.carvana.io/2002283389/post-large/normalized/zoomcrop/2002283389-edc-02.jpg,Cadillac,"Used 2019 Cadillac CTS base with 17094 miles - $32,590",17094,2002283389,1G6AW5SX0K0102432,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683323'}",
2021 Toyota RAV4 Prime,2021,Toyota,RAV4 Prime,Silver,//cdnblob.fastly.carvana.io/2002315782/post-large/normalized/zoomcrop/2002315782-edc-02.jpg,Toyota,"Used 2021 Toyota RAV4 Prime SE with 14331 miles - $44,990",14331,2002315782,JTMAB3FV7MD001678,"{'@type': 'Offer', 'price': 44990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706859'}",
2020 Ford Edge,2020,Ford,Edge,Gray,//cdnblob.fastly.carvana.io/2002326360/post-large/normalized/zoomcrop/2002326360-edc-02.jpg,Ford,"Used 2020 Ford Edge SE with 26459 miles - $27,590",26459,2002326360,2FMPK4G90LBA36077,"{'@type': 'Offer', 'price': 27590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706908'}",
2022 Jeep Gladiator,2022,Jeep,Gladiator,Gray,//cdnblob.fastly.carvana.io/2002304103/post-large/normalized/zoomcrop/2002304103-edc-02.jpg,Jeep,"Used 2022 Jeep Gladiator Sport 5 ft with 3989 miles - $42,990",3989,2002304103,1C6HJTAG6NL149314,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692240'}",
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,Red,//cdnblob.fastly.carvana.io/2002335207/post-large/normalized/zoomcrop/2002335207-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab SR 5 ft with 10395 miles - $34,590",10395,2002335207,3TYAX5GN4NT044655,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709094'}",
2022 Ford E-Transit 350 Cargo Van,2022,Ford,E-Transit 350 Cargo Van,White,//cdnblob.fastly.carvana.io/2002293393/post-large/normalized/zoomcrop/2002293393-edc-02.jpg,Ford,"Used 2022 Ford E-Transit 350 Cargo Van Medium Roof w/RWB with 6715 miles - $53,990",6715,2002293393,1FTBW9CK4NKA30137,"{'@type': 'Offer', 'price': 53990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704349'}",
2022 Ford Edge,2022,Ford,Edge,Blue,//cdnblob.fastly.carvana.io/2002333070/post-large/normalized/zoomcrop/2002333070-edc-02.jpg,Ford,"Used 2022 Ford Edge SEL with 6976 miles - $35,990",6976,2002333070,2FMPK4J92NBA03965,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707777'}",
2020 Chevrolet Blazer,2020,Chevrolet,Blazer,Gray,//cdnblob.fastly.carvana.io/2002290382/post-large/normalized/zoomcrop/2002290382-edc-02.jpg,Chevrolet,"Used 2020 Chevrolet Blazer RS with 13651 miles - $37,590",13651,2002290382,3GNKBKRSXLS550085,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2687096'}",
2022 Jeep Gladiator,2022,Jeep,Gladiator,Blue,//cdnblob.fastly.carvana.io/2002311562/post-large/normalized/zoomcrop/2002311562-edc-02.jpg,Jeep,"Used 2022 Jeep Gladiator Willys 5 ft with 7999 miles - $45,990",7999,2002311562,1C6HJTAG6NL152374,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706831'}",
2019 MAZDA MX-5 Miata RF,2019,MAZDA,MX-5 Miata RF,White,//cdnblob.fastly.carvana.io/2002332922/post-large/normalized/zoomcrop/2002332922-edc-02.jpg,MAZDA,"Used 2019 MAZDA MX-5 Miata RF Grand Touring with 21795 miles - $29,990",21795,2002332922,JM1NDAM78K0305921,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707458'}",
2021 Jeep Wrangler,2021,Jeep,Wrangler,White,//cdnblob.fastly.carvana.io/2002304541/post-large/normalized/zoomcrop/2002304541-edc-02.jpg,Jeep,"Used 2021 Jeep Wrangler Sport with 22446 miles - $35,990",22446,2002304541,1C4GJXAG3MW804103,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705057'}",
2020 Mercedes-Benz GLE,2020,Mercedes-Benz,GLE,Silver,//cdnblob.fastly.carvana.io/2002271027/post-large/normalized/zoomcrop/2002271027-edc-02.jpg,Mercedes-Benz,"Used 2020 Mercedes-Benz GLE GLE 350 with 24422 miles - $50,990",24422,2002271027,4JGFB4JE3LA122688,"{'@type': 'Offer', 'price': 50990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2679954'}",
2021 MAZDA MX-5 Miata RF,2021,MAZDA,MX-5 Miata RF,Blue,//cdnblob.fastly.carvana.io/2002232462/post-large/normalized/zoomcrop/2002232462-edc-02.jpg,MAZDA,"Used 2021 MAZDA MX-5 Miata RF Grand Touring with 7730 miles - $31,590",7730,2002232462,JM1NDAM76M0457344,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2650042'}",
2022 Mercedes-Benz GLC,2022,Mercedes-Benz,GLC,Black,//cdnblob.fastly.carvana.io/2002284035/post-large/normalized/zoomcrop/2002284035-edc-02.jpg,Mercedes-Benz,"Used 2022 Mercedes-Benz GLC GLC 300 4MATIC with 9584 miles - $46,590",9584,2002284035,W1N0G8EB2NV364332,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681044'}",
2021 Mercedes-Benz Mercedes-AMG A-Class,2021,Mercedes-Benz,Mercedes-AMG A-Class,Black,//cdnblob.fastly.carvana.io/2002305934/post-large/normalized/zoomcrop/2002305934-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz Mercedes-AMG A-Class AMG A 35 4MATIC with 22702 miles - $45,590",22702,2002305934,W1K3G5BB1MJ304304,"{'@type': 'Offer', 'price': 45590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697886'}",
2022 Jeep Wrangler Unlimited 4xe,2022,Jeep,Wrangler Unlimited 4xe,Black,//cdnblob.fastly.carvana.io/2002288659/post-large/normalized/zoomcrop/2002288659-edc-02.jpg,Jeep,"Used 2022 Jeep Wrangler Unlimited 4xe Sahara 4xe with 6976 miles - $48,590",6976,2002288659,1C4JJXP60NW230016,"{'@type': 'Offer', 'price': 48590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692099'}",
2019 Chevrolet Colorado Crew Cab,2019,Chevrolet,Colorado Crew Cab,Orange,//cdnblob.fastly.carvana.io/2002202741/post-large/normalized/zoomcrop/2002202741-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Colorado Crew Cab ZR2 5 ft with 29360 miles - $38,990",29360,2002202741,1GCGTEEN9K1134123,"{'@type': 'Offer', 'price': 38990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2630146'}",
2021 Mercedes-Benz GLC,2021,Mercedes-Benz,GLC,Black,//cdnblob.fastly.carvana.io/2002251068/post-large/normalized/zoomcrop/2002251068-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz GLC GLC 300 with 15232 miles - $45,590",15232,2002251068,W1N0G8DB5MV264760,"{'@type': 'Offer', 'price': 45590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661281'}",
2018 Jeep Wrangler,2018,Jeep,Wrangler,Black,//cdnblob.fastly.carvana.io/2002300389/post-large/normalized/zoomcrop/2002300389-edc-02.jpg,Jeep,"Used 2018 Jeep Wrangler All New Sport with 29395 miles - $33,590",29395,2002300389,1C4GJXAG9JW277552,"{'@type': 'Offer', 'price': 33590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696511'}",
2019 MAZDA CX-3,2019,MAZDA,CX-3,Blue,//cdnblob.fastly.carvana.io/2002312743/post-large/normalized/zoomcrop/2002312743-edc-02.jpg,MAZDA,"Used 2019 MAZDA CX-3 base with 25963 miles - $23,990",25963,2002312743,JM1DKFB70K0424189,"{'@type': 'Offer', 'price': 23990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2702550'}",
2021 Jeep Wrangler,2021,Jeep,Wrangler,Gray,//cdnblob.fastly.carvana.io/2002324556/post-large/normalized/zoomcrop/2002324556-edc-02.jpg,Jeep,"Used 2021 Jeep Wrangler Sport S with 3413 miles - $38,590",3413,2002324556,1C4GJXAN1MW725625,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712339'}",
2021 MAZDA CX-30,2021,MAZDA,CX-30,Blue,//cdnblob.fastly.carvana.io/2002279406/post-large/normalized/zoomcrop/2002279406-edc-02.jpg,MAZDA,"Used 2021 MAZDA CX-30 Turbo with 13901 miles - $28,990",13901,2002279406,3MVDMBAY0MM305392,"{'@type': 'Offer', 'price': 28990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684760'}",
2020 Jeep Wrangler,2020,Jeep,Wrangler,White,//cdnblob.fastly.carvana.io/2002326593/post-large/normalized/zoomcrop/2002326593-edc-02.jpg,Jeep,"Used 2020 Jeep Wrangler Sport S with 22981 miles - $36,990",22981,2002326593,1C4GJXAG3LW188708,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709208'}",
2022 Ford Maverick,2022,Ford,Maverick,Blue,//cdnblob.fastly.carvana.io/2002246930/post-large/normalized/zoomcrop/2002246930-edc-02.jpg,Ford,"Used 2022 Ford Maverick Lariat SuperCrew 4 1/2 ft with 4644 miles - $41,590",4644,2002246930,3FTTW8E34NRA19073,"{'@type': 'Offer', 'price': 41590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661306'}",
2022 GMC Terrain,2022,GMC,Terrain,Other,//cdnblob.fastly.carvana.io/2002334642/post-large/normalized/zoomcrop/2002334642-edc-02.jpg,GMC,"Used 2022 GMC Terrain AT4 with 4192 miles - $38,990",4192,2002334642,3GKALYEV4NL251133,"{'@type': 'Offer', 'price': 38990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715408'}",
2022 Ford Mustang,2022,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002299497/post-large/normalized/zoomcrop/2002299497-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 5528 miles - $31,990",5528,2002299497,1FA6P8TH1N5133677,"{'@type': 'Offer', 'price': 31990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699516'}",
2018 Chevrolet Camaro,2018,Chevrolet,Camaro,Red,//cdnblob.fastly.carvana.io/2002275933/post-large/normalized/zoomcrop/2002275933-edc-02.jpg,Chevrolet,"Used 2018 Chevrolet Camaro SS with 12874 miles - $39,590",12874,2002275933,1G1FH1R77J0152327,"{'@type': 'Offer', 'price': 39590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2679364'}",
2020 Lincoln Aviator,2020,Lincoln,Aviator,Black,//cdnblob.fastly.carvana.io/2002293864/post-large/normalized/zoomcrop/2002293864-edc-02.jpg,Lincoln,"Used 2020 Lincoln Aviator Reserve with 26539 miles - $48,990",26539,2002293864,5LM5J7XC6LGL20228,"{'@type': 'Offer', 'price': 48990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2694612'}",
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,White,//cdnblob.fastly.carvana.io/2002255292/post-large/normalized/zoomcrop/2002255292-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab SR5 6 ft with 14435 miles - $37,590",14435,2002255292,3TMBZ5DN1NM032512,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2664750'}",
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,Green,//cdnblob.fastly.carvana.io/2002319116/post-large/normalized/zoomcrop/2002319116-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab TRD Off-Road 6 ft with 5870 miles - $46,990",5870,2002319116,3TYDZ5BN1NT005827,"{'@type': 'Offer', 'price': 46990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2701601'}",
2020 MAZDA CX-30,2020,MAZDA,CX-30,White,//cdnblob.fastly.carvana.io/2002301906/post-large/normalized/zoomcrop/2002301906-edc-02.jpg,MAZDA,"Used 2020 MAZDA CX-30 Select with 12201 miles - $26,990",12201,2002301906,3MVDMBCL8LM106591,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692549'}",
2022 Hyundai Santa Fe Plug-in Hybrid,2022,Hyundai,Santa Fe Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2002226965/post-large/normalized/zoomcrop/2002226965-edc-02.jpg,Hyundai,"Used 2022 Hyundai Santa Fe Plug-in Hybrid SEL Convenience with 7686 miles - $40,590",7686,2002226965,KM8S6DA24NU035456,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651198'}",
2020 Toyota Corolla,2020,Toyota,Corolla,Silver,//cdnblob.fastly.carvana.io/2002205887/post-large/normalized/zoomcrop/2002205887-edc-02.jpg,Toyota,"Used 2020 Toyota Corolla LE with 9955 miles - $23,590",9955,2002205887,5YFEPRAE0LP115272,"{'@type': 'Offer', 'price': 23590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2634966'}",
2020 Volvo XC40,2020,Volvo,XC40,Blue,//cdnblob.fastly.carvana.io/2002309171/post-large/normalized/zoomcrop/2002309171-edc-02.jpg,Volvo,"Used 2020 Volvo XC40 T5 R-Design with 19990 miles - $37,990",19990,2002309171,YV4162UM8L2324461,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697545'}",
2021 Ford Mustang,2021,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002284587/post-large/normalized/zoomcrop/2002284587-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 5953 miles - $37,590",5953,2002284587,1FA6P8CF6M5127760,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680640'}",
2019 Cadillac CTS,2019,Cadillac,CTS,Gray,//cdnblob.fastly.carvana.io/2002266940/post-large/normalized/zoomcrop/2002266940-edc-02.jpg,Cadillac,"Used 2019 Cadillac CTS 2.0 Luxury with 19301 miles - $33,990",19301,2002266940,1G6AX5SX1K0146629,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2673921'}",
